[2026-04-26T18:07:19.422209+00:00] [INFO] [reconciler-1] reconciler started pid=76271
[2026-04-26T19:25:29.927863+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.mcp-watchdog not in expected manifest
[2026-04-26T19:25:29.928851+00:00] [WARN] [reconciler-1] PEER SILENT: orchestrator age=2139.5068559646606
[2026-04-26T19:25:31.994553+00:00] [INFO] [reconciler-1] restart com.zeke.cowork-preflight-watchdog -> unresolved
[2026-04-26T19:25:34.179530+00:00] [INFO] [reconciler-1] restart com.zeke.session-report-card -> unresolved
[2026-04-26T19:26:05.651156+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.spark-model-manager not in expected manifest
[2026-04-26T19:26:05.651411+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.camel-yt-posts not in expected manifest
[2026-04-26T19:26:05.651543+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.btc-trailing-monitor not in expected manifest
[2026-04-26T19:26:05.651648+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.camel-twin not in expected manifest
[2026-04-26T19:26:05.651754+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.openclaw-browser not in expected manifest
[2026-04-26T19:26:05.651856+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.top-signal-weekly not in expected manifest
[2026-04-26T19:26:05.651957+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.system-auditor not in expected manifest
[2026-04-26T19:26:05.652056+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.model-release-monitor not in expected manifest
[2026-04-26T19:26:05.652156+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.capability-scanner not in expected manifest
[2026-04-26T19:26:05.652254+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.top-signal-daily not in expected manifest
[2026-04-26T19:26:05.652354+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.memory-curator not in expected manifest
[2026-04-26T19:26:05.652454+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.unified-api not in expected manifest
[2026-04-26T19:26:05.652555+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.mcp-server not in expected manifest
[2026-04-26T19:26:05.652651+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.briefing-prestage not in expected manifest
[2026-04-26T19:26:05.652745+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.infra-scout not in expected manifest
[2026-04-26T19:26:05.652851+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.bi-hourly-assessment not in expected manifest
[2026-04-26T19:26:05.652945+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.backtest-results-aggregator not in expected manifest
[2026-04-26T19:26:05.653039+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.members-video-extractor not in expected manifest
[2026-04-26T19:26:05.653133+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.super-prewarm not in expected manifest
[2026-04-26T19:26:05.653227+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.options-analytics not in expected manifest
[2026-04-26T19:26:05.653331+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.option-quotes not in expected manifest
[2026-04-26T19:26:05.653424+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.feed-guardian not in expected manifest
[2026-04-26T19:26:05.653517+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.boot-recovery not in expected manifest
[2026-04-26T19:26:05.653609+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.conviction-engine not in expected manifest
[2026-04-26T19:26:05.653704+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.camel-daily-video-scanner not in expected manifest
[2026-04-26T19:26:05.653798+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.tv-cycle-reader not in expected manifest
[2026-04-26T19:26:05.653890+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.research-loop not in expected manifest
[2026-04-26T19:26:05.653983+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.correlation-scanner not in expected manifest
[2026-04-26T19:26:05.654073+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.fib-pitchfork not in expected manifest
[2026-04-26T19:26:05.654165+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.tv-webhook not in expected manifest
[2026-04-26T19:26:05.654259+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.qc-agent not in expected manifest
[2026-04-26T19:26:05.654349+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.wiki-compiler not in expected manifest
[2026-04-26T19:26:05.654444+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.watchdog not in expected manifest
[2026-04-26T19:26:05.654539+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.infra-scout-ranker not in expected manifest
[2026-04-26T19:26:05.654632+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.multi-scale-top-monitor not in expected manifest
[2026-04-26T19:26:05.654724+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.research-engine not in expected manifest
[2026-04-26T19:26:05.654816+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.camel-yt-pipeline-v2 not in expected manifest
[2026-04-26T19:26:05.654907+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.price-watcher not in expected manifest
[2026-04-26T19:26:05.654997+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.conviction-backtest not in expected manifest
[2026-04-26T19:26:05.655089+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.camel-x-monitor not in expected manifest
[2026-04-26T19:26:05.655184+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.alpha-v3-daily not in expected manifest
[2026-04-26T19:26:05.655277+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.bleed-detector not in expected manifest
[2026-04-26T19:26:05.655367+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.learning not in expected manifest
[2026-04-26T19:26:05.655459+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.sprawl-audit not in expected manifest
[2026-04-26T19:26:05.655550+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.mcp-watchdog not in expected manifest
[2026-04-26T19:26:05.656470+00:00] [WARN] [reconciler-1] PEER SILENT: orchestrator age=2175.234521150589
[2026-04-26T19:26:07.841844+00:00] [INFO] [reconciler-1] restart com.zeke.cowork-executor -> ok
[2026-04-26T19:26:10.027482+00:00] [INFO] [reconciler-1] restart com.zeke.cowork-preflight-watchdog -> unresolved
[2026-04-26T19:26:12.097282+00:00] [INFO] [reconciler-1] restart com.zeke.session-report-card -> unresolved
[2026-04-26T19:26:44.412779+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.spark-model-manager not in expected manifest
[2026-04-26T19:26:44.413474+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.camel-yt-posts not in expected manifest
[2026-04-26T19:26:44.413638+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.btc-trailing-monitor not in expected manifest
[2026-04-26T19:26:44.413763+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.camel-twin not in expected manifest
[2026-04-26T19:26:44.413888+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.openclaw-browser not in expected manifest
[2026-04-26T19:26:44.414000+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.top-signal-weekly not in expected manifest
[2026-04-26T19:26:44.414109+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.system-auditor not in expected manifest
[2026-04-26T19:26:44.414214+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.model-release-monitor not in expected manifest
[2026-04-26T19:26:44.414316+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.capability-scanner not in expected manifest
[2026-04-26T19:26:44.414412+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.top-signal-daily not in expected manifest
[2026-04-26T19:26:44.414505+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.memory-curator not in expected manifest
[2026-04-26T19:26:44.414603+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.unified-api not in expected manifest
[2026-04-26T19:26:44.414700+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.mcp-server not in expected manifest
[2026-04-26T19:26:44.414795+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.briefing-prestage not in expected manifest
[2026-04-26T19:26:44.414888+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.infra-scout not in expected manifest
[2026-04-26T19:26:44.414988+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.bi-hourly-assessment not in expected manifest
[2026-04-26T19:26:44.415083+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.backtest-results-aggregator not in expected manifest
[2026-04-26T19:26:44.415175+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.members-video-extractor not in expected manifest
[2026-04-26T19:26:44.415268+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.super-prewarm not in expected manifest
[2026-04-26T19:26:44.415360+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.options-analytics not in expected manifest
[2026-04-26T19:26:44.415452+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.option-quotes not in expected manifest
[2026-04-26T19:26:44.415543+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.feed-guardian not in expected manifest
[2026-04-26T19:26:44.415631+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.boot-recovery not in expected manifest
[2026-04-26T19:26:44.415722+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.conviction-engine not in expected manifest
[2026-04-26T19:26:44.415817+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.camel-daily-video-scanner not in expected manifest
[2026-04-26T19:26:44.415912+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.tv-cycle-reader not in expected manifest
[2026-04-26T19:26:44.416001+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.research-loop not in expected manifest
[2026-04-26T19:26:44.416093+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.correlation-scanner not in expected manifest
[2026-04-26T19:26:44.416185+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.fib-pitchfork not in expected manifest
[2026-04-26T19:26:44.416277+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.tv-webhook not in expected manifest
[2026-04-26T19:26:44.416368+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.qc-agent not in expected manifest
[2026-04-26T19:26:44.416457+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.wiki-compiler not in expected manifest
[2026-04-26T19:26:44.416549+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.watchdog not in expected manifest
[2026-04-26T19:26:44.416647+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.infra-scout-ranker not in expected manifest
[2026-04-26T19:26:44.416742+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.multi-scale-top-monitor not in expected manifest
[2026-04-26T19:26:44.416830+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.research-engine not in expected manifest
[2026-04-26T19:26:44.416920+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.camel-yt-pipeline-v2 not in expected manifest
[2026-04-26T19:26:44.417006+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.price-watcher not in expected manifest
[2026-04-26T19:26:44.417093+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.conviction-backtest not in expected manifest
[2026-04-26T19:26:44.417180+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.camel-x-monitor not in expected manifest
[2026-04-26T19:26:44.417271+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.alpha-v3-daily not in expected manifest
[2026-04-26T19:26:44.417362+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.bleed-detector not in expected manifest
[2026-04-26T19:26:44.417449+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.learning not in expected manifest
[2026-04-26T19:26:44.417538+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.sprawl-audit not in expected manifest
[2026-04-26T19:26:44.417627+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.mcp-watchdog not in expected manifest
[2026-04-26T19:26:44.418593+00:00] [WARN] [reconciler-1] PEER SILENT: orchestrator age=2213.9966230392456
[2026-04-26T19:26:46.475829+00:00] [INFO] [reconciler-1] restart com.zeke.cowork-executor -> ok
[2026-04-26T19:26:48.660031+00:00] [INFO] [reconciler-1] restart com.zeke.cowork-preflight-watchdog -> unresolved
[2026-04-26T19:26:50.844606+00:00] [INFO] [reconciler-1] restart com.zeke.session-report-card -> unresolved
[2026-04-26T19:27:23.659210+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.spark-model-manager not in expected manifest
[2026-04-26T19:27:23.659875+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.camel-yt-posts not in expected manifest
[2026-04-26T19:27:23.660060+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.btc-trailing-monitor not in expected manifest
[2026-04-26T19:27:23.660184+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.camel-twin not in expected manifest
[2026-04-26T19:27:23.660290+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.openclaw-browser not in expected manifest
[2026-04-26T19:27:23.660413+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.top-signal-weekly not in expected manifest
[2026-04-26T19:27:23.660521+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.system-auditor not in expected manifest
[2026-04-26T19:27:23.660621+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.model-release-monitor not in expected manifest
[2026-04-26T19:27:23.660724+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.capability-scanner not in expected manifest
[2026-04-26T19:27:23.660824+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.top-signal-daily not in expected manifest
[2026-04-26T19:27:23.660920+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.memory-curator not in expected manifest
[2026-04-26T19:27:23.661016+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.unified-api not in expected manifest
[2026-04-26T19:27:23.661112+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.mcp-server not in expected manifest
[2026-04-26T19:27:23.661206+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.briefing-prestage not in expected manifest
[2026-04-26T19:27:23.661301+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.infra-scout not in expected manifest
[2026-04-26T19:27:23.661394+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.bi-hourly-assessment not in expected manifest
[2026-04-26T19:27:23.661477+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.backtest-results-aggregator not in expected manifest
[2026-04-26T19:27:23.661561+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.members-video-extractor not in expected manifest
[2026-04-26T19:27:23.661644+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.super-prewarm not in expected manifest
[2026-04-26T19:27:23.661727+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.options-analytics not in expected manifest
[2026-04-26T19:27:23.661810+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.option-quotes not in expected manifest
[2026-04-26T19:27:23.661894+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.feed-guardian not in expected manifest
[2026-04-26T19:27:23.661978+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.boot-recovery not in expected manifest
[2026-04-26T19:27:23.662060+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.conviction-engine not in expected manifest
[2026-04-26T19:27:23.662144+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.camel-daily-video-scanner not in expected manifest
[2026-04-26T19:27:23.662224+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.tv-cycle-reader not in expected manifest
[2026-04-26T19:27:23.662305+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.research-loop not in expected manifest
[2026-04-26T19:27:23.662387+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.correlation-scanner not in expected manifest
[2026-04-26T19:27:23.662469+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.fib-pitchfork not in expected manifest
[2026-04-26T19:27:23.662549+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.tv-webhook not in expected manifest
[2026-04-26T19:27:23.662633+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.qc-agent not in expected manifest
[2026-04-26T19:27:23.662713+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.wiki-compiler not in expected manifest
[2026-04-26T19:27:23.662796+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.watchdog not in expected manifest
[2026-04-26T19:27:23.662881+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.infra-scout-ranker not in expected manifest
[2026-04-26T19:27:23.662963+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.multi-scale-top-monitor not in expected manifest
[2026-04-26T19:27:23.663043+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.research-engine not in expected manifest
[2026-04-26T19:27:23.663124+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.camel-yt-pipeline-v2 not in expected manifest
[2026-04-26T19:27:23.663203+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.price-watcher not in expected manifest
[2026-04-26T19:27:23.663282+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.conviction-backtest not in expected manifest
[2026-04-26T19:27:23.663361+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.camel-x-monitor not in expected manifest
[2026-04-26T19:27:23.663442+00:00] [INFO] [reconciler-1] DRIFT (not bootout): com.zeke.alpha-v3-daily not in expected manifest
